model_alias,length_label,workload,config,table_label,l1_hit_pct,hier_miss_pct,latency_cycles,wall_cycles,hbm_reads,hit_miss_csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_mdqa_three_stage_lookup,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,21.615,37.598,4.032806,229146.0,1155,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_mdqa_compression_guard,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,20.312,40.853,4.046798,229645.0,1255,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_mdqa_query_cost_chain,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,21.126,39.746,4.042087,229477.0,1221,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_mdqa_head_budget_allocation,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,21.842,36.914,4.029826,228883.0,1134,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_mdqa_backend_admission_reason,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,20.898,34.44,4.019272,228559.0,1058,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_anchor_timeline,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,22.786,34.831,4.020974,228724.0,1070,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_revision_policy,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,18.652,37.565,4.03261,229139.0,1154,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_sparse_fact,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,20.996,40.82,4.046651,229535.0,1254,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_dual_anchor_incident,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,20.475,40.527,4.045416,229491.0,1245,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_backend_priority_rule,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,21.322,34.538,4.019544,228673.0,1061,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_epoch_window_recall,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,18.132,34.18,4.018098,228465.0,1050,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_dual_budget_rule,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,18.066,40.007,4.043144,229410.0,1229,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_query_relevance_note,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,19.499,39.453,4.04076,229325.0,1212,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_spill_cost_reason,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,23.861,33.236,4.013998,228371.0,1021,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_head_budget_rule,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,17.285,37.793,4.033655,229124.0,1161,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_cmqa_early_name_recall,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,18.457,36.686,4.028838,228900.0,1127,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_cmqa_policy_recall,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,21.517,34.473,4.019408,228616.0,1059,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_cmqa_anchor_reasoning,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,23.6,29.948,3.999804,227969.0,920,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_cmqa_backend_recall,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,20.638,30.404,4.001795,227936.0,934,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_cmqa_field_recall,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,18.848,34.31,4.018627,228536.0,1054,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_cmqa_epoch_memory,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,17.025,36.328,4.027338,228951.0,1116,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_cmqa_budget_memory,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,16.699,39.225,4.039816,229396.0,1205,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_mdqa_cross_doc_role,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,19.596,59.635,4.128086,232438.0,1834,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_mdqa_component_match,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,20.833,56.348,4.115044,232026.0,1740,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_mdqa_two_hop_summary,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,15.56,64.616,4.149927,233323.0,1989,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_mdqa_cross_doc_priority,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,21.68,57.357,4.120036,232204.0,1773,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_mdqa_chain_descriptor_fields,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,21.191,57.227,4.117934,232182.0,1762,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_mdqa_three_stage_lookup,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,21.68,58.105,4.123402,232377.0,1797,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_mdqa_compression_guard,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,20.312,58.431,4.12343,232378.0,1801,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_mdqa_query_cost_chain,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,21.126,59.18,4.126262,232479.0,1821,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_mdqa_head_budget_allocation,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,21.842,55.339,4.109708,231730.0,1702,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_mdqa_backend_admission_reason,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,20.898,52.181,4.096303,231305.0,1607,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_anchor_timeline,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,22.786,51.204,4.092727,231283.0,1581,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_revision_policy,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,18.652,56.022,4.112354,231983.0,1722,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_sparse_fact,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,20.996,55.632,4.11103,231830.0,1712,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_dual_anchor_incident,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,20.475,56.51,4.114789,231964.0,1739,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_backend_priority_rule,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,21.322,50.163,4.087371,231092.0,1544,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_epoch_window_recall,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,18.132,52.702,4.098316,231324.0,1621,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_dual_budget_rule,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,18.099,61.979,4.139054,232829.0,1909,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_query_relevance_note,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,19.499,59.277,4.126767,232391.0,1824,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_spill_cost_reason,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,23.861,49.74,4.085895,230934.0,1533,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,16k,16k_qwen2p5_14b_instruct_lcqa_head_budget_rule,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,17.285,58.691,4.124495,232363.0,1806,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_181819_qwen2p51_4468c1_qwen2p51_0e3828/hit_miss_amat_summary.csv
